age,job,marital,education,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,nr.employed,y
34,blue-collar,married,basic.6y,no,yes,telephone,jul,164,3,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
52,admin.,married,high.school,no,no,telephone,may,643,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
47,admin.,divorced,university.degree,yes,no,telephone,jun,2653,3,999,0,nonexistent,1.4,94.465,-41.8,5228.1,yes
59,management,married,university.degree,no,no,cellular,dec,112,4,999,1,failure,-3,92.713,-33,5023.5,no
37,services,married,high.school,no,yes,cellular,apr,175,1,999,1,failure,-1.8,93.075,-47.1,5099.1,no
33,management,married,university.degree,yes,no,cellular,may,85,4,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
35,blue-collar,married,basic.9y,yes,no,telephone,jun,288,2,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
33,admin.,married,high.school,yes,no,telephone,may,67,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
40,technician,single,university.degree,yes,yes,cellular,nov,44,1,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
39,admin.,married,university.degree,no,no,telephone,may,302,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
32,technician,married,university.degree,yes,no,cellular,nov,77,1,999,0,nonexistent,-3.4,92.649,-30.1,5017.5,no
29,technician,single,high.school,yes,no,cellular,aug,130,6,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
32,admin.,single,high.school,no,no,cellular,apr,1143,1,999,0,nonexistent,-1.8,93.075,-47.1,5099.1,yes
35,admin.,divorced,university.degree,yes,no,telephone,may,221,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
36,admin.,married,university.degree,yes,no,cellular,jul,570,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,yes
38,blue-collar,married,basic.4y,no,no,cellular,apr,239,1,999,0,nonexistent,-1.8,93.075,-47.1,5099.1,no
32,admin.,married,university.degree,yes,no,telephone,aug,66,7,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
32,admin.,single,university.degree,no,no,cellular,aug,200,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
34,self-employed,single,high.school,yes,no,cellular,nov,581,4,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
42,admin.,single,university.degree,yes,yes,telephone,may,938,1,999,0,nonexistent,1.1,93.994,-36.4,5191,yes
28,technician,single,basic.9y,no,no,cellular,may,223,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
53,technician,married,professional.course,no,no,telephone,may,260,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
27,services,single,basic.9y,no,no,telephone,may,93,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
43,entrepreneur,married,professional.course,yes,yes,cellular,may,114,1,999,1,failure,-1.8,92.893,-46.2,5099.1,no
51,unemployed,married,professional.course,yes,yes,cellular,jul,901,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,yes
35,blue-collar,single,basic.6y,no,no,telephone,jun,81,2,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
42,admin.,married,university.degree,yes,no,cellular,aug,168,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
36,technician,single,professional.course,no,yes,telephone,may,114,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
35,blue-collar,divorced,basic.9y,no,no,telephone,jun,138,4,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
38,services,married,basic.9y,no,no,telephone,jun,31,1,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
45,blue-collar,married,basic.6y,no,no,telephone,jun,272,2,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
24,blue-collar,single,basic.9y,yes,no,cellular,jul,590,3,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
30,technician,married,university.degree,yes,no,cellular,jul,231,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
31,entrepreneur,divorced,basic.4y,no,no,cellular,nov,152,2,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
30,management,married,university.degree,yes,no,cellular,jul,217,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
68,retired,married,university.degree,yes,no,cellular,jul,546,2,999,1,failure,-1.7,94.215,-40.3,4991.6,yes
50,blue-collar,married,basic.6y,no,no,cellular,aug,137,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
32,unemployed,married,university.degree,yes,no,cellular,aug,85,8,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
55,services,married,high.school,no,yes,cellular,jul,371,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
31,admin.,married,high.school,yes,yes,telephone,jun,135,2,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
55,services,married,basic.4y,no,yes,cellular,aug,64,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
37,admin.,married,high.school,unknown,unknown,cellular,jul,56,3,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
41,blue-collar,single,basic.4y,unknown,unknown,cellular,jul,107,3,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
34,self-employed,single,university.degree,yes,no,cellular,may,102,3,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
33,blue-collar,married,basic.9y,no,no,cellular,may,728,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,yes
42,services,married,high.school,no,no,cellular,may,312,2,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
56,admin.,married,university.degree,no,no,telephone,jul,55,9,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
46,entrepreneur,married,basic.9y,no,no,telephone,jun,245,1,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
42,admin.,single,high.school,no,no,cellular,jul,163,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
33,admin.,divorced,university.degree,yes,no,cellular,nov,214,2,999,1,failure,-0.1,93.2,-42,5195.8,no
53,technician,married,professional.course,yes,no,telephone,may,264,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
43,self-employed,married,basic.4y,no,yes,cellular,nov,206,5,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
52,services,married,basic.6y,no,yes,cellular,jul,161,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
40,technician,single,unknown,yes,no,telephone,jul,145,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
49,housemaid,single,university.degree,no,yes,cellular,dec,334,3,999,0,nonexistent,-3,92.713,-33,5023.5,no
41,admin.,married,university.degree,yes,no,cellular,aug,47,13,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
26,blue-collar,single,basic.4y,yes,yes,cellular,jul,215,3,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
39,blue-collar,divorced,basic.9y,no,no,telephone,may,304,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
33,blue-collar,married,basic.9y,no,no,telephone,jun,164,7,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
36,admin.,single,basic.6y,yes,no,telephone,may,125,2,999,1,failure,-1.8,92.893,-46.2,5099.1,no
33,blue-collar,married,basic.9y,no,yes,telephone,jun,321,1,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
36,services,married,high.school,no,no,telephone,jun,49,2,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
61,self-employed,divorced,university.degree,no,no,cellular,mar,102,2,999,1,failure,-1.8,93.369,-34.8,5008.7,no
40,admin.,married,basic.9y,no,no,telephone,may,224,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
31,technician,single,professional.course,no,no,telephone,jul,141,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
41,blue-collar,married,basic.4y,yes,no,telephone,jun,132,2,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
39,services,married,high.school,yes,no,cellular,may,22,8,999,1,failure,-1.8,92.893,-46.2,5099.1,no
39,admin.,divorced,high.school,no,no,cellular,jul,121,17,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
38,management,married,university.degree,yes,no,cellular,aug,328,2,999,0,nonexistent,-2.9,92.201,-31.4,5076.2,no
47,management,married,high.school,no,yes,cellular,apr,245,1,999,1,failure,-1.8,93.075,-47.1,5099.1,no
24,admin.,single,high.school,yes,no,telephone,jul,722,3,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
45,blue-collar,divorced,high.school,no,no,cellular,jul,323,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
34,technician,divorced,unknown,no,no,cellular,jul,40,7,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
51,entrepreneur,married,basic.9y,yes,no,telephone,may,142,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
53,unknown,married,professional.course,no,no,cellular,jun,217,2,3,1,success,-2.9,92.963,-40.8,5076.2,no
24,technician,single,professional.course,yes,no,cellular,jun,211,1,999,0,nonexistent,-2.9,92.963,-40.8,5076.2,no
24,services,married,high.school,no,no,cellular,may,10,5,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
35,technician,married,university.degree,yes,no,cellular,nov,108,1,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
71,retired,single,university.degree,yes,no,cellular,oct,167,1,999,0,nonexistent,-3.4,92.431,-26.9,5017.5,no
27,admin.,single,university.degree,yes,yes,cellular,apr,98,1,999,1,failure,-1.8,93.075,-47.1,5099.1,no
32,services,married,high.school,no,no,cellular,oct,217,1,999,0,nonexistent,-3.4,92.431,-26.9,5017.5,no
56,technician,divorced,university.degree,no,yes,cellular,jul,13,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
35,services,single,high.school,yes,no,cellular,may,66,1,999,1,failure,-1.8,92.893,-46.2,5099.1,no
35,technician,single,professional.course,yes,yes,cellular,aug,347,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
38,services,single,basic.9y,yes,no,telephone,may,193,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
52,services,single,high.school,yes,no,telephone,jun,43,1,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
27,admin.,single,university.degree,yes,no,cellular,jul,72,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
35,student,single,unknown,no,no,cellular,jul,103,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
40,technician,married,professional.course,no,no,telephone,may,26,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
38,blue-collar,married,high.school,yes,no,cellular,jul,122,5,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
32,management,single,university.degree,no,no,cellular,may,162,4,999,1,failure,-1.8,92.893,-46.2,5099.1,no
35,admin.,married,high.school,no,no,cellular,nov,95,1,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
28,blue-collar,single,professional.course,yes,no,cellular,jul,611,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
25,blue-collar,married,basic.4y,no,no,cellular,jul,420,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
28,admin.,single,university.degree,no,no,cellular,aug,202,1,999,0,nonexistent,-2.9,92.201,-31.4,5076.2,no
31,technician,married,university.degree,no,no,cellular,sep,244,1,3,1,success,-1.1,94.199,-37.5,4963.6,yes
38,technician,married,university.degree,no,no,cellular,jun,539,1,999,0,nonexistent,-2.9,92.963,-40.8,5076.2,yes
53,services,married,high.school,yes,no,telephone,jun,75,1,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
32,technician,divorced,professional.course,yes,no,telephone,may,76,17,999,0,nonexistent,1.1,93.994,-36.4,5191,no
73,retired,married,professional.course,yes,no,cellular,aug,135,2,999,0,nonexistent,-2.9,92.201,-31.4,5076.2,no
34,admin.,single,high.school,yes,no,telephone,may,359,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
64,housemaid,married,unknown,yes,no,telephone,may,671,3,999,0,nonexistent,-1.8,93.876,-40,5008.7,yes
41,technician,divorced,university.degree,yes,no,cellular,aug,167,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
51,blue-collar,married,basic.4y,no,yes,telephone,jun,781,1,999,0,nonexistent,1.4,94.465,-41.8,5228.1,yes
34,technician,married,university.degree,no,no,cellular,jun,116,2,999,0,nonexistent,-2.9,92.963,-40.8,5076.2,no
50,management,married,unknown,yes,no,telephone,jun,1005,2,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
39,retired,single,high.school,no,no,telephone,may,109,4,999,0,nonexistent,1.1,93.994,-36.4,5191,no
34,technician,married,professional.course,yes,no,cellular,mar,93,1,999,0,nonexistent,-1.8,92.843,-50,5099.1,no
37,housemaid,divorced,basic.9y,yes,no,telephone,may,226,2,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
40,admin.,married,high.school,yes,no,telephone,jun,85,3,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
38,admin.,married,university.degree,yes,no,telephone,jun,197,1,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
41,admin.,divorced,university.degree,yes,no,cellular,aug,188,4,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
38,admin.,married,university.degree,yes,no,cellular,aug,191,3,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
47,technician,divorced,high.school,yes,no,cellular,jul,303,3,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
23,blue-collar,single,basic.9y,yes,no,cellular,jul,523,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
30,blue-collar,single,basic.9y,no,no,telephone,jun,83,11,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
49,technician,married,university.degree,yes,no,cellular,nov,91,1,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
51,admin.,married,basic.6y,yes,no,telephone,may,343,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
36,technician,single,professional.course,yes,no,cellular,may,225,2,999,1,failure,-1.8,92.893,-46.2,5099.1,no
49,blue-collar,married,basic.6y,no,no,cellular,aug,383,3,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
21,student,single,professional.course,no,no,telephone,nov,250,1,999,0,nonexistent,-3.4,92.649,-30.1,5017.5,no
34,unemployed,married,high.school,no,no,cellular,jul,284,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
45,blue-collar,married,basic.4y,yes,no,cellular,jul,367,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,yes
54,unemployed,married,basic.9y,no,no,cellular,may,193,1,3,1,success,-1.8,92.893,-46.2,5099.1,yes
34,services,married,high.school,no,no,cellular,may,71,3,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
36,blue-collar,married,basic.6y,no,no,cellular,may,193,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
45,admin.,single,professional.course,no,no,telephone,may,265,4,999,0,nonexistent,1.1,93.994,-36.4,5191,no
37,admin.,married,university.degree,no,no,telephone,nov,274,1,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
32,blue-collar,single,basic.9y,yes,no,cellular,nov,75,2,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
51,admin.,married,basic.4y,no,no,cellular,may,142,1,999,1,failure,-1.8,92.893,-46.2,5099.1,no
35,blue-collar,married,basic.6y,no,no,telephone,may,418,3,999,0,nonexistent,1.1,93.994,-36.4,5191,no
36,admin.,single,university.degree,yes,yes,telephone,jul,18,8,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
32,admin.,divorced,basic.9y,yes,no,cellular,jul,118,3,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
34,services,married,high.school,no,no,telephone,may,211,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
51,technician,married,university.degree,yes,no,cellular,jul,65,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
24,admin.,single,university.degree,no,no,cellular,aug,147,1,999,1,failure,-2.9,92.201,-31.4,5076.2,no
37,services,married,high.school,yes,no,cellular,jul,91,2,999,0,nonexistent,-2.9,92.469,-33.6,5076.2,no
37,blue-collar,married,high.school,yes,no,telephone,jun,90,4,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
56,blue-collar,married,basic.4y,yes,no,cellular,aug,147,3,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
27,admin.,single,high.school,yes,no,telephone,nov,24,1,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
59,retired,divorced,basic.9y,yes,no,telephone,jun,141,4,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
54,retired,married,basic.4y,no,yes,cellular,oct,164,2,999,0,nonexistent,-3.4,92.431,-26.9,5017.5,yes
34,blue-collar,married,high.school,no,no,cellular,may,144,3,999,1,failure,-1.8,92.893,-46.2,5099.1,no
36,housemaid,married,basic.6y,yes,no,telephone,jun,45,3,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
54,blue-collar,married,professional.course,yes,yes,telephone,may,198,3,999,0,nonexistent,1.1,93.994,-36.4,5191,no
30,admin.,married,high.school,yes,no,telephone,may,434,4,999,0,nonexistent,1.1,93.994,-36.4,5191,no
37,management,married,university.degree,yes,no,cellular,aug,263,2,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
46,technician,married,professional.course,yes,no,telephone,may,34,4,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
50,services,married,basic.9y,yes,no,cellular,aug,113,2,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
35,services,single,university.degree,unknown,unknown,cellular,aug,419,2,999,0,nonexistent,-2.9,92.201,-31.4,5076.2,no
78,retired,married,basic.4y,no,no,cellular,jul,1148,1,999,0,nonexistent,-1.7,94.215,-40.3,4991.6,yes
27,services,single,high.school,no,no,cellular,jul,423,3,999,0,nonexistent,-1.7,94.215,-40.3,4991.6,yes
55,technician,married,university.degree,no,no,telephone,may,349,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
51,retired,married,basic.9y,yes,no,cellular,nov,259,1,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
41,technician,married,professional.course,yes,yes,cellular,may,204,2,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
54,retired,married,high.school,no,no,cellular,nov,172,1,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
46,admin.,divorced,high.school,yes,no,telephone,oct,3253,1,999,0,nonexistent,-0.1,93.798,-40.4,5195.8,no
30,admin.,married,university.degree,no,no,cellular,nov,329,2,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
33,blue-collar,single,basic.9y,yes,no,telephone,jun,280,1,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
38,services,divorced,high.school,no,no,cellular,jul,503,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
36,blue-collar,married,high.school,no,no,telephone,may,286,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
36,blue-collar,married,unknown,yes,no,cellular,may,349,1,999,1,failure,-1.8,92.893,-46.2,5099.1,no
46,technician,divorced,professional.course,yes,no,cellular,jul,165,3,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
40,admin.,married,university.degree,yes,no,telephone,jun,606,5,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
38,blue-collar,single,university.degree,no,no,telephone,may,894,1,999,0,nonexistent,1.1,93.994,-36.4,5191,yes
35,technician,married,professional.course,yes,no,telephone,jun,117,3,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
55,blue-collar,divorced,basic.4y,no,no,telephone,may,148,4,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
49,blue-collar,married,basic.9y,no,no,telephone,may,813,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
36,admin.,single,high.school,no,no,cellular,apr,140,1,999,0,nonexistent,-1.8,93.075,-47.1,5099.1,no
42,admin.,married,university.degree,no,yes,cellular,aug,81,7,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
48,admin.,divorced,unknown,yes,no,cellular,may,16,6,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
40,management,single,university.degree,no,no,cellular,jul,309,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
53,technician,married,professional.course,yes,no,cellular,aug,178,2,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
42,blue-collar,married,high.school,no,no,telephone,jun,257,2,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
40,admin.,married,university.degree,yes,no,telephone,may,163,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
38,admin.,single,university.degree,yes,no,telephone,jul,195,2,999,0,nonexistent,-2.9,92.469,-33.6,5076.2,no
34,admin.,single,university.degree,yes,no,cellular,aug,98,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
36,blue-collar,single,basic.4y,yes,no,telephone,jun,250,8,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
38,admin.,divorced,university.degree,no,no,cellular,may,79,3,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
32,admin.,married,high.school,no,no,cellular,may,187,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
32,services,married,basic.4y,no,no,cellular,jul,891,4,999,0,nonexistent,1.4,93.918,-42.7,5228.1,yes
49,entrepreneur,married,university.degree,yes,no,cellular,apr,334,1,999,0,nonexistent,-1.8,93.075,-47.1,5099.1,no
35,admin.,married,high.school,no,no,cellular,may,585,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,yes
38,management,married,university.degree,no,no,cellular,nov,61,1,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
38,technician,single,university.degree,yes,no,cellular,jul,210,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
28,blue-collar,single,high.school,no,no,cellular,may,16,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
26,technician,single,professional.course,yes,no,cellular,sep,249,1,3,3,success,-1.1,94.199,-37.5,4963.6,yes
